451,387,Turtwig,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Shell Armor""}","{""hp"": 55, ""atk"": 68, ""def"": 64, ""sp.atk"": 45, ""sp.def"": 55, ""spe"": 31}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/387.png
452,388,Grotle,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Shell Armor""}","{""hp"": 75, ""atk"": 89, ""def"": 85, ""sp.atk"": 55, ""sp.def"": 65, ""spe"": 36}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/388.png
453,389,Torterra,"{""type 1"": ""Grass"", ""type 2"": ""Ground""}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Shell Armor""}","{""hp"": 95, ""atk"": 109, ""def"": 105, ""sp.atk"": 75, ""sp.def"": 85, ""spe"": 56}",Starter,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/389.png
454,390,Chimchar,"{""type 1"": ""Fire"", ""type 2"": """"}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Iron Fist""}","{""hp"": 44, ""atk"": 58, ""def"": 44, ""sp.atk"": 58, ""sp.def"": 44, ""spe"": 61}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/390.png
455,391,Monferno,"{""type 1"": ""Fire"", ""type 2"": ""Fighting""}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Iron Fist""}","{""hp"": 64, ""atk"": 78, ""def"": 52, ""sp.atk"": 78, ""sp.def"": 52, ""spe"": 81}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/391.png
456,392,Infernape,"{""type 1"": ""Fire"", ""type 2"": ""Fighting""}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Iron Fist""}","{""hp"": 76, ""atk"": 104, ""def"": 71, ""sp.atk"": 104, ""sp.def"": 71, ""spe"": 108}",Starter,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/392.png
457,393,Piplup,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Defiant""}","{""hp"": 53, ""atk"": 51, ""def"": 53, ""sp.atk"": 61, ""sp.def"": 56, ""spe"": 40}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/393.png
458,394,Prinplup,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Defiant""}","{""hp"": 64, ""atk"": 66, ""def"": 68, ""sp.atk"": 81, ""sp.def"": 76, ""spe"": 50}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/394.png
459,395,Empoleon,"{""type 1"": ""Water"", ""type 2"": ""Steel""}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Defiant""}","{""hp"": 84, ""atk"": 86, ""def"": 88, ""sp.atk"": 111, ""sp.def"": 101, ""spe"": 60}",Starter,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/395.png
460,396,Starly,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Keen Eye"", ""ability 2"": """", ""hidden ability"": ""Reckless""}","{""hp"": 40, ""atk"": 55, ""def"": 30, ""sp.atk"": 30, ""sp.def"": 30, ""spe"": 60}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/396.png
461,397,Staravia,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Intimidate"", ""ability 2"": """", ""hidden ability"": ""Reckless""}","{""hp"": 55, ""atk"": 75, ""def"": 50, ""sp.atk"": 40, ""sp.def"": 40, ""spe"": 80}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/397.png
462,398,Staraptor,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Intimidate"", ""ability 2"": """", ""hidden ability"": ""Reckless""}","{""hp"": 85, ""atk"": 120, ""def"": 70, ""sp.atk"": 50, ""sp.def"": 60, ""spe"": 100}",,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/398.png
463,399,Bidoof,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Simple"", ""ability 2"": ""Unaware"", ""hidden ability"": ""Moody""}","{""hp"": 59, ""atk"": 45, ""def"": 40, ""sp.atk"": 35, ""sp.def"": 40, ""spe"": 31}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/399.png
464,400,Bibarel,"{""type 1"": ""Normal"", ""type 2"": ""Water""}","{""ability 1"": ""Simple"", ""ability 2"": ""Unaware"", ""hidden ability"": ""Moody""}","{""hp"": 79, ""atk"": 85, ""def"": 60, ""sp.atk"": 55, ""sp.def"": 60, ""spe"": 71}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/400.png
465,401,Kricketot,"{""type 1"": ""Bug"", ""type 2"": """"}","{""ability 1"": ""Shed Skin"", ""ability 2"": """", ""hidden ability"": ""Run Away""}","{""hp"": 37, ""atk"": 25, ""def"": 41, ""sp.atk"": 25, ""sp.def"": 41, ""spe"": 25}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/401.png
466,402,Kricketune,"{""type 1"": ""Bug"", ""type 2"": """"}","{""ability 1"": ""Swarm"", ""ability 2"": """", ""hidden ability"": ""Technician""}","{""hp"": 77, ""atk"": 85, ""def"": 51, ""sp.atk"": 55, ""sp.def"": 51, ""spe"": 65}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/402.png
467,403,Shinx,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Rivalry"", ""ability 2"": ""Intimidate"", ""hidden ability"": ""Guts""}","{""hp"": 45, ""atk"": 65, ""def"": 34, ""sp.atk"": 40, ""sp.def"": 34, ""spe"": 45}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/403.png
468,404,Luxio,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Rivalry"", ""ability 2"": ""Intimidate"", ""hidden ability"": ""Guts""}","{""hp"": 60, ""atk"": 85, ""def"": 49, ""sp.atk"": 60, ""sp.def"": 49, ""spe"": 60}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/404.png
469,405,Luxray,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Rivalry"", ""ability 2"": ""Intimidate"", ""hidden ability"": ""Guts""}","{""hp"": 80, ""atk"": 120, ""def"": 79, ""sp.atk"": 95, ""sp.def"": 79, ""spe"": 70}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/405.png
470,406,Budew,"{""type 1"": ""Grass"", ""type 2"": ""Poison""}","{""ability 1"": ""Natural Cure"", ""ability 2"": ""Poison Point"", ""hidden ability"": ""Leaf Guard""}","{""hp"": 40, ""atk"": 30, ""def"": 35, ""sp.atk"": 50, ""sp.def"": 70, ""spe"": 55}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/406.png
471,407,Roserade,"{""type 1"": ""Grass"", ""type 2"": ""Poison""}","{""ability 1"": ""Natural Cure"", ""ability 2"": ""Poison Point"", ""hidden ability"": ""Technician""}","{""hp"": 60, ""atk"": 70, ""def"": 65, ""sp.atk"": 125, ""sp.def"": 105, ""spe"": 90}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/407.png
472,408,Cranidos,"{""type 1"": ""Rock"", ""type 2"": """"}","{""ability 1"": ""Mold Breaker"", ""ability 2"": """", ""hidden ability"": ""Sheer Force""}","{""hp"": 67, ""atk"": 125, ""def"": 40, ""sp.atk"": 30, ""sp.def"": 30, ""spe"": 58}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/408.png
473,409,Rampardos,"{""type 1"": ""Rock"", ""type 2"": """"}","{""ability 1"": ""Mold Breaker"", ""ability 2"": """", ""hidden ability"": ""Sheer Force""}","{""hp"": 97, ""atk"": 165, ""def"": 60, ""sp.atk"": 65, ""sp.def"": 50, ""spe"": 58}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/409.png
474,410,Shieldon,"{""type 1"": ""Rock"", ""type 2"": ""Steel""}","{""ability 1"": ""Sturdy"", ""ability 2"": """", ""hidden ability"": ""Soundproof""}","{""hp"": 30, ""atk"": 42, ""def"": 118, ""sp.atk"": 42, ""sp.def"": 88, ""spe"": 30}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/410.png
475,411,Bastiodon,"{""type 1"": ""Rock"", ""type 2"": ""Steel""}","{""ability 1"": ""Sturdy"", ""ability 2"": """", ""hidden ability"": ""Soundproof""}","{""hp"": 60, ""atk"": 52, ""def"": 168, ""sp.atk"": 47, ""sp.def"": 138, ""spe"": 30}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/411.png
476,412,Burmy,"{""type 1"": ""Bug"", ""type 2"": """"}","{""ability 1"": ""Shed Skin"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 40, ""atk"": 29, ""def"": 45, ""sp.atk"": 29, ""sp.def"": 45, ""spe"": 36}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/412.png
477,413,Wormadam (Plant Cloak),"{""type 1"": ""Bug"", ""type 2"": ""Grass""}","{""ability 1"": ""Anticipation"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 60, ""atk"": 59, ""def"": 85, ""sp.atk"": 79, ""sp.def"": 105, ""spe"": 36}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/413.png
478,413,Wormadam (Sandy Cloak),"{""type 1"": ""Bug"", ""type 2"": ""Ground""}","{""ability 1"": ""Anticipation"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 60, ""atk"": 79, ""def"": 105, ""sp.atk"": 59, ""sp.def"": 85, ""spe"": 36}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/413_f2.png
479,413,Wormadam (Trash Cloak),"{""type 1"": ""Bug"", ""type 2"": ""Steel""}","{""ability 1"": ""Anticipation"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 60, ""atk"": 69, ""def"": 95, ""sp.atk"": 69, ""sp.def"": 95, ""spe"": 36}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/413_f3.png
480,414,Mothim,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Swarm"", ""ability 2"": """", ""hidden ability"": ""Tinted Lens""}","{""hp"": 70, ""atk"": 94, ""def"": 50, ""sp.atk"": 94, ""sp.def"": 50, ""spe"": 66}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/414.png
481,415,Combee,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Honey Gather"", ""ability 2"": """", ""hidden ability"": ""Hustle""}","{""hp"": 30, ""atk"": 30, ""def"": 42, ""sp.atk"": 30, ""sp.def"": 42, ""spe"": 70}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/415.png
482,416,Vespiquen,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Unnerve""}","{""hp"": 70, ""atk"": 80, ""def"": 102, ""sp.atk"": 80, ""sp.def"": 102, ""spe"": 40}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/416.png
483,417,Pachirisu,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Run Away"", ""ability 2"": ""Pickup"", ""hidden ability"": ""Volt Absorb""}","{""hp"": 60, ""atk"": 45, ""def"": 70, ""sp.atk"": 45, ""sp.def"": 90, ""spe"": 95}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/417.png
484,418,Buizel,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Swift Swim"", ""ability 2"": """", ""hidden ability"": ""Water Veil""}","{""hp"": 55, ""atk"": 65, ""def"": 35, ""sp.atk"": 60, ""sp.def"": 30, ""spe"": 85}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/418.png
485,419,Floatzel,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Swift Swim"", ""ability 2"": """", ""hidden ability"": ""Water Veil""}","{""hp"": 85, ""atk"": 105, ""def"": 55, ""sp.atk"": 85, ""sp.def"": 50, ""spe"": 115}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/419.png
486,420,Cherubi,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Chlorophyll"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 45, ""atk"": 35, ""def"": 45, ""sp.atk"": 62, ""sp.def"": 53, ""spe"": 35}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/420.png
487,421,Cherrim,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Flower Gift"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 70, ""atk"": 60, ""def"": 70, ""sp.atk"": 87, ""sp.def"": 78, ""spe"": 85}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/421.png
488,422,Shellos,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Sticky Hold"", ""ability 2"": ""Storm Drain"", ""hidden ability"": ""Sand Force""}","{""hp"": 76, ""atk"": 48, ""def"": 48, ""sp.atk"": 57, ""sp.def"": 62, ""spe"": 34}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/422.png
489,423,Gastrodon,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Sticky Hold"", ""ability 2"": ""Storm Drain"", ""hidden ability"": ""Sand Force""}","{""hp"": 111, ""atk"": 83, ""def"": 68, ""sp.atk"": 92, ""sp.def"": 82, ""spe"": 39}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/423.png
490,424,Ambipom,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Technician"", ""ability 2"": ""Pickup"", ""hidden ability"": ""Skill Link""}","{""hp"": 75, ""atk"": 100, ""def"": 66, ""sp.atk"": 60, ""sp.def"": 66, ""spe"": 115}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/424.png
491,425,Drifloon,"{""type 1"": ""Ghost"", ""type 2"": ""Flying""}","{""ability 1"": ""Aftermath"", ""ability 2"": ""Unburden"", ""hidden ability"": ""Flare Boost""}","{""hp"": 90, ""atk"": 50, ""def"": 34, ""sp.atk"": 60, ""sp.def"": 44, ""spe"": 70}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/425.png
492,426,Drifblim,"{""type 1"": ""Ghost"", ""type 2"": ""Flying""}","{""ability 1"": ""Aftermath"", ""ability 2"": ""Unburden"", ""hidden ability"": ""Flare Boost""}","{""hp"": 150, ""atk"": 80, ""def"": 44, ""sp.atk"": 90, ""sp.def"": 54, ""spe"": 80}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/426.png
493,427,Buneary,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Run Away"", ""ability 2"": ""Klutz"", ""hidden ability"": ""Limber""}","{""hp"": 55, ""atk"": 66, ""def"": 44, ""sp.atk"": 44, ""sp.def"": 56, ""spe"": 85}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/427.png
494,428,Lopunny,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Cute Charm"", ""ability 2"": ""Klutz"", ""hidden ability"": ""Limber""}","{""hp"": 65, ""atk"": 76, ""def"": 84, ""sp.atk"": 54, ""sp.def"": 96, ""spe"": 105}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/428.png
495,428,Lopunny (Mega Lopunny),"{""type 1"": ""Normal"", ""type 2"": ""Fighting""}","{""ability 1"": ""Scrappy"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 65, ""atk"": 136, ""def"": 94, ""sp.atk"": 54, ""sp.def"": 96, ""spe"": 135}",,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/428_f2.png
496,429,Mismagius,"{""type 1"": ""Ghost"", ""type 2"": """"}","{""ability 1"": ""Levitate"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 60, ""atk"": 60, ""def"": 60, ""sp.atk"": 105, ""sp.def"": 105, ""spe"": 105}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/429.png
497,430,Honchkrow,"{""type 1"": ""Dark"", ""type 2"": ""Flying""}","{""ability 1"": ""Insomnia"", ""ability 2"": ""Super Luck"", ""hidden ability"": ""Moxie""}","{""hp"": 100, ""atk"": 125, ""def"": 52, ""sp.atk"": 105, ""sp.def"": 52, ""spe"": 71}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/430.png
498,431,Glameow,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Limber"", ""ability 2"": ""Own Tempo"", ""hidden ability"": ""Keen Eye""}","{""hp"": 49, ""atk"": 55, ""def"": 42, ""sp.atk"": 42, ""sp.def"": 37, ""spe"": 85}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/431.png
499,432,Purugly,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Thick Fat"", ""ability 2"": ""Own Tempo"", ""hidden ability"": ""Defiant""}","{""hp"": 71, ""atk"": 82, ""def"": 64, ""sp.atk"": 64, ""sp.def"": 59, ""spe"": 112}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/432.png
500,433,Chingling,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Levitate"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 45, ""atk"": 30, ""def"": 50, ""sp.atk"": 65, ""sp.def"": 50, ""spe"": 45}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/433.png
501,434,Stunky,"{""type 1"": ""Poison"", ""type 2"": ""Dark""}","{""ability 1"": ""Stench"", ""ability 2"": ""Aftermath"", ""hidden ability"": ""Keen Eye""}","{""hp"": 63, ""atk"": 63, ""def"": 47, ""sp.atk"": 41, ""sp.def"": 41, ""spe"": 74}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/434.png
502,435,Skuntank,"{""type 1"": ""Poison"", ""type 2"": ""Dark""}","{""ability 1"": ""Stench"", ""ability 2"": ""Aftermath"", ""hidden ability"": ""Keen Eye""}","{""hp"": 103, ""atk"": 93, ""def"": 67, ""sp.atk"": 71, ""sp.def"": 61, ""spe"": 84}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/435.png
503,436,Bronzor,"{""type 1"": ""Steel"", ""type 2"": ""Psychic""}","{""ability 1"": ""Levitate"", ""ability 2"": ""Heatproof"", ""hidden ability"": ""Heavy Metal""}","{""hp"": 57, ""atk"": 24, ""def"": 86, ""sp.atk"": 24, ""sp.def"": 86, ""spe"": 23}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/436.png
504,437,Bronzong,"{""type 1"": ""Steel"", ""type 2"": ""Psychic""}","{""ability 1"": ""Levitate"", ""ability 2"": ""Heatproof"", ""hidden ability"": ""Heavy Metal""}","{""hp"": 67, ""atk"": 89, ""def"": 116, ""sp.atk"": 79, ""sp.def"": 116, ""spe"": 33}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/437.png
505,438,Bonsly,"{""type 1"": ""Rock"", ""type 2"": """"}","{""ability 1"": ""Sturdy"", ""ability 2"": ""Rock Head"", ""hidden ability"": ""Rattled""}","{""hp"": 50, ""atk"": 80, ""def"": 95, ""sp.atk"": 10, ""sp.def"": 45, ""spe"": 10}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/438.png
506,439,Mime Jr.,"{""type 1"": ""Psychic"", ""type 2"": ""Fairy""}","{""ability 1"": ""Soundproof"", ""ability 2"": ""Filter"", ""hidden ability"": ""Technician""}","{""hp"": 20, ""atk"": 25, ""def"": 45, ""sp.atk"": 70, ""sp.def"": 90, ""spe"": 60}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/439.png
507,440,Happiny,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Natural Cure"", ""ability 2"": ""Serene Grace"", ""hidden ability"": ""Friend Guard""}","{""hp"": 100, ""atk"": 5, ""def"": 5, ""sp.atk"": 15, ""sp.def"": 65, ""spe"": 30}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/440.png
508,441,Chatot,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Keen Eye"", ""ability 2"": ""Tangled Feet"", ""hidden ability"": ""Big Pecks""}","{""hp"": 76, ""atk"": 65, ""def"": 45, ""sp.atk"": 92, ""sp.def"": 42, ""spe"": 91}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/441.png
509,442,Spiritomb,"{""type 1"": ""Ghost"", ""type 2"": ""Dark""}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Infiltrator""}","{""hp"": 50, ""atk"": 92, ""def"": 108, ""sp.atk"": 92, ""sp.def"": 108, ""spe"": 35}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/442.png
510,443,Gible,"{""type 1"": ""Dragon"", ""type 2"": ""Ground""}","{""ability 1"": ""Sand Veil"", ""ability 2"": """", ""hidden ability"": ""Rough Skin""}","{""hp"": 58, ""atk"": 70, ""def"": 45, ""sp.atk"": 40, ""sp.def"": 45, ""spe"": 42}",Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/443.png
511,444,Gabite,"{""type 1"": ""Dragon"", ""type 2"": ""Ground""}","{""ability 1"": ""Sand Veil"", ""ability 2"": """", ""hidden ability"": ""Rough Skin""}","{""hp"": 68, ""atk"": 90, ""def"": 65, ""sp.atk"": 50, ""sp.def"": 55, ""spe"": 82}",Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/444.png
512,445,Garchomp,"{""type 1"": ""Dragon"", ""type 2"": ""Ground""}","{""ability 1"": ""Sand Veil"", ""ability 2"": """", ""hidden ability"": ""Rough Skin""}","{""hp"": 108, ""atk"": 130, ""def"": 95, ""sp.atk"": 80, ""sp.def"": 85, ""spe"": 102}",Pseudo-Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/445.png
513,445,Garchomp (Mega Garchomp),"{""type 1"": ""Dragon"", ""type 2"": ""Ground""}","{""ability 1"": ""Sand Force"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 108, ""atk"": 170, ""def"": 115, ""sp.atk"": 120, ""sp.def"": 95, ""spe"": 92}",Pseudo-Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/445_f2.png
514,446,Munchlax,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Pickup"", ""ability 2"": ""Thick Fat"", ""hidden ability"": ""Gluttony""}","{""hp"": 135, ""atk"": 85, ""def"": 40, ""sp.atk"": 40, ""sp.def"": 85, ""spe"": 5}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/446.png
515,447,Riolu,"{""type 1"": ""Fighting"", ""type 2"": """"}","{""ability 1"": ""Steadfast"", ""ability 2"": ""Inner Focus"", ""hidden ability"": ""Prankster""}","{""hp"": 40, ""atk"": 70, ""def"": 40, ""sp.atk"": 35, ""sp.def"": 40, ""spe"": 60}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/447.png
516,448,Lucario,"{""type 1"": ""Fighting"", ""type 2"": ""Steel""}","{""ability 1"": ""Steadfast"", ""ability 2"": ""Inner Focus"", ""hidden ability"": ""Justified""}","{""hp"": 70, ""atk"": 110, ""def"": 70, ""sp.atk"": 115, ""sp.def"": 70, ""spe"": 90}",,BL2,https://assets.pokemon.com/assets/cms2/img/pokedex/full/448.png
517,448,Lucario (Mega Lucario),"{""type 1"": ""Fighting"", ""type 2"": ""Steel""}","{""ability 1"": ""Adaptability"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 70, ""atk"": 145, ""def"": 88, ""sp.atk"": 140, ""sp.def"": 70, ""spe"": 112}",,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/448_f2.png
518,449,Hippopotas,"{""type 1"": ""Ground"", ""type 2"": """"}","{""ability 1"": ""Sand Stream"", ""ability 2"": """", ""hidden ability"": ""Sand Force""}","{""hp"": 68, ""atk"": 72, ""def"": 78, ""sp.atk"": 38, ""sp.def"": 42, ""spe"": 32}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/449.png
519,450,Hippowdon,"{""type 1"": ""Ground"", ""type 2"": """"}","{""ability 1"": ""Sand Stream"", ""ability 2"": """", ""hidden ability"": ""Sand Force""}","{""hp"": 108, ""atk"": 112, ""def"": 118, ""sp.atk"": 68, ""sp.def"": 72, ""spe"": 47}",,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/450.png
520,451,Skorupi,"{""type 1"": ""Poison"", ""type 2"": ""Bug""}","{""ability 1"": ""Battle Armor"", ""ability 2"": ""Sniper"", ""hidden ability"": ""Keen Eye""}","{""hp"": 40, ""atk"": 50, ""def"": 90, ""sp.atk"": 30, ""sp.def"": 55, ""spe"": 65}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/451.png
521,452,Drapion,"{""type 1"": ""Poison"", ""type 2"": ""Dark""}","{""ability 1"": ""Battle Armor"", ""ability 2"": ""Sniper"", ""hidden ability"": ""Keen Eye""}","{""hp"": 70, ""atk"": 90, ""def"": 110, ""sp.atk"": 60, ""sp.def"": 75, ""spe"": 95}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/452.png
522,453,Croagunk,"{""type 1"": ""Poison"", ""type 2"": ""Fighting""}","{""ability 1"": ""Anticipation"", ""ability 2"": ""Dry Skin"", ""hidden ability"": ""Poison Touch""}","{""hp"": 48, ""atk"": 61, ""def"": 40, ""sp.atk"": 61, ""sp.def"": 40, ""spe"": 50}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/453.png
523,454,Toxicroak,"{""type 1"": ""Poison"", ""type 2"": ""Fighting""}","{""ability 1"": ""Anticipation"", ""ability 2"": ""Dry Skin"", ""hidden ability"": ""Poison Touch""}","{""hp"": 83, ""atk"": 106, ""def"": 65, ""sp.atk"": 86, ""sp.def"": 65, ""spe"": 85}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/454.png
524,455,Carnivine,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Levitate"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 74, ""atk"": 100, ""def"": 72, ""sp.atk"": 90, ""sp.def"": 72, ""spe"": 46}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/455.png
525,456,Finneon,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Storm Drain"", ""hidden ability"": ""Water Veil""}","{""hp"": 49, ""atk"": 49, ""def"": 56, ""sp.atk"": 49, ""sp.def"": 61, ""spe"": 66}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/456.png
526,457,Lumineon,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Storm Drain"", ""hidden ability"": ""Water Veil""}","{""hp"": 69, ""atk"": 69, ""def"": 76, ""sp.atk"": 69, ""sp.def"": 86, ""spe"": 91}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/457.png
